%           Time              IMU_X_ACC              IMU_Y_ACC              IMU_Z_ACC            IMU_YAW_VEL          IMU_PITCH_VEL           IMU_ROLL_VEL              IMU_X_VEL              IMU_Y_VEL              IMU_Z_VEL                IMU_YAW              IMU_PITCH               IMU_ROLL                  IMU_X                  IMU_Y                  IMU_Z 
1261229981.8054      0.4948851764202118      2.2243933677673340      9.7172403335571289      0.3458730280399323      0.0360058546066284     -0.0250467229634523      0.0000000000000000      0.0000000000000000      0.0000000000000000     -3.0436506434443849     -0.0944718529883860      0.2288785056022963      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229981.8154      0.4428330659866333      2.5690877437591553     10.3107347488403320      0.3431967496871948      0.0384102277457714     -0.0280774068087339      0.0000000000000000      0.0000000000000000      0.0000000000000000     -3.0402923973097953     -0.0947443193350364      0.2283151138736901      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229981.8254      0.3036289215087891      2.5496573448181152      9.8530244827270508      0.3431945443153381      0.0517532639205456     -0.0262787677347660      0.0000000000000000      0.0000000000000000      0.0000000000000000     -3.0367269572423967     -0.0949971365462689      0.2277105763062421      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229981.8354      0.1590009331703186      2.5822491645812988      9.4380664825439453      0.3352966308593750      0.0364048704504967     -0.0313441567122936      0.0000000000000000      0.0000000000000000      0.0000000000000000     -3.0336392882745593     -0.0914703206370554      0.2290298230864833      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229981.8454      0.2089779078960419      2.4392027854919434      9.3642187118530273      0.3516971468925476      0.0387383215129375     -0.0405701622366905      0.0000000000000000      0.0000000000000000      0.0000000000000000     -3.0300283081525210     -0.0918713094734373      0.2282883990390052      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229981.8554      0.1735755801200867      2.3931250572204590     10.0325956344604492      0.3485406339168549      0.0458734855055809     -0.0359550341963768      0.0000000000000000      0.0000000000000000      0.0000000000000000     -3.0266080103645323     -0.0919402187666431      0.2277198307910301      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229981.8654      0.3108601570129395      2.4643356800079346     10.4550418853759766      0.3395762443542480      0.0355087183415890     -0.0166442729532719      0.0000000000000000      0.0000000000000000      0.0000000000000000     -3.0231094156404947     -0.0923412658596738      0.2272275953977994      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229981.8754      0.0826190710067749      2.4382076263427734     10.1403779983520508      0.3387744128704071      0.0442841015756130     -0.0310542732477188      0.0000000000000000      0.0000000000000000      0.0000000000000000     -3.0197841927034221     -0.0924728676294157      0.2266778190802662      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229981.8854     -0.0810267180204391      2.2001931667327881      9.6712980270385742      0.3322450220584869      0.0369547381997108     -0.0250091124325991      0.0000000000000000      0.0000000000000000      0.0000000000000000     -3.0163622970187793     -0.0928397846486014      0.2261065044474170      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229981.8954     -0.2658872902393341      1.9597356319427490      9.6050462722778320      0.3294110596179962      0.0393796637654305     -0.0203599445521832      0.0000000000000000      0.0000000000000000      0.0000000000000000     -3.0133036565068227     -0.0893653081771863      0.2273721551107203      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229981.9054     -0.2471217513084412      2.2098033428192139     10.2311449050903320      0.3386934995651245      0.0205619651824236     -0.0294938683509827      0.0000000000000000      0.0000000000000000      0.0000000000000000     -3.0098521997340804     -0.0899086096843193      0.2267635395778531      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229981.9154     -0.3260922729969025      2.7906677722930908     10.4616460800170898      0.3405092656612396      0.0219336319714785     -0.0282652638852596      0.0000000000000000      0.0000000000000000      0.0000000000000000     -3.0065552063045624     -0.0903775340956334      0.2261921250764630      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229981.9254     -0.4496045708656311      3.1218702793121338     10.1748094558715820      0.3161402344703674      0.0128367030993104     -0.0285223163664341      0.0000000000000000      0.0000000000000000      0.0000000000000000     -3.0033381077077466     -0.0909417996739724      0.2256113562217440      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229981.9354     -0.2443871498107910      2.8159413337707520      9.7012443542480469      0.3296177983283997      0.0132753560319543     -0.0306802857667208      0.0000000000000000      0.0000000000000000      0.0000000000000000     -3.0001942460409081     -0.0908418229421751      0.2253158119197724      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229981.9454      0.0951091870665550      2.0321042537689209      9.4133148193359375      0.3287443518638611      0.0161366257816553     -0.0530249029397964      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9968445220218061     -0.0913989812093549      0.2244766665050453      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229981.9554      0.1070461422204971      1.3590329885482788      9.8807659149169922      0.3296601176261902      0.0039744032546878     -0.0514251627027988      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9937563204217503     -0.0904729085521719      0.2243470704284993      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229981.9654      0.3538080751895905      1.2591059207916260     10.1937723159790039      0.3296380937099457      0.0167464651167393     -0.0298030395060778      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9904015363965772     -0.0910233839494912      0.2237403523979088      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229981.9754      0.3233423531055450      1.0660066604614258     10.0222883224487305      0.3278523683547974      0.0062693436630070     -0.0242865402251482      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9872859042372939     -0.0909115727956000      0.2234754344484731      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229981.9854      0.2810105979442596      0.7722704410552979      9.6399173736572266      0.3260064125061035      0.0160476993769407     -0.0242964960634708      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9839668065707281     -0.0914581449974467      0.2229257247099672      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229981.9954      0.0433730781078339      0.5646768808364868      9.3515129089355469      0.3293690681457520      0.0076116351410747      0.0044908807612956      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9808149554206196     -0.0917616871050669      0.2227604755643278      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.0054     -0.0683203265070915      1.5481964349746704      9.7482500076293945      0.3394144773483276      0.0045851911418140      0.0183798111975193      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9773925271037589     -0.0924480752641428      0.2226248540858155      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.0154     -0.4954164028167725      2.3989343643188477     10.0075397491455078      0.3399151563644409      0.0012489863438532     -0.0042421477846801      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9741495958443691     -0.0928734237021205      0.2223431748662691      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.0254      0.2165049910545349      2.2023930549621582     10.1155033111572266      0.3238794505596161      0.0042653642594814      0.0098830526694655      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9708723098069174     -0.0935272214273565      0.2221332179038300      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.0354      0.6619728207588196      1.4753509759902954      9.7274150848388672      0.3319928050041199      0.0066290870308876     -0.0081630824133754      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9677777166202457     -0.0906593048613422      0.2226568619531669      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.0454      0.7309272289276123      1.2621712684631348      9.1411094665527344      0.3445302844047546     -0.0092967329546809      0.0087127387523651      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9643398419690623     -0.0914918423076146      0.2224261489789819      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.0554      0.8146048784255981      1.7042323350906372      9.6031293869018555      0.3391417860984802      0.0037712117191404      0.0118197733536363      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9611661528980147     -0.0889567126869409      0.2229930527512757      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.0654      1.0726838111877441      1.7543543577194214      9.9193916320800781      0.3348060846328735      0.0265790391713381      0.0238778516650200      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9577368003623197     -0.0894191955773684      0.2229216300997912      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.0754      0.6433902382850647      1.2126002311706543      9.8238086700439453      0.3408264517784119      0.0170691795647144      0.0205289144068956      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9544784227686081     -0.0881949487466374      0.2231761783657323      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.0854      0.2146685123443604      0.9008959531784058      9.2057495117187500      0.3452226519584656      0.0150364888831973      0.0259955041110516      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9509771648834811     -0.0887936440044440      0.2231214337605744      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.0954      0.5077100992202759      1.4150859117507935      9.2285013198852539      0.3440324366092682      0.0216889642179012      0.0345037803053856      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9476452840436829     -0.0891013889131595      0.2231836851510550      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.1054      0.8470213413238525      1.5548675060272217      9.2534389495849609      0.3442127406597137      0.0135978553444147      0.0342425219714642      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9441512166934989     -0.0897120434287362      0.2232095344583856      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.1154      0.8095937371253967      1.1901443004608154      9.3058958053588867      0.3379276692867279      0.0187272597104311      0.0475783646106720      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9408859148809521     -0.0899601168842771      0.2234065418000242      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.1254      0.9326868653297424      1.0177065134048462      9.3979864120483398      0.3450765907764435      0.0236412994563580      0.0540753938257694      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9373585580171424     -0.0904758047398573      0.2236252539045469      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.1354      0.9397104382514954      1.4504066705703735      9.1175146102905273      0.3503070175647736      0.0370665416121483      0.0625400543212891      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9339289391653387     -0.0906989942839628      0.2239328157209375      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.1454      0.5480498075485229      1.7437810897827148      8.9007425308227539      0.3398129045963287      0.0304769836366177      0.0706568881869316      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9304388665567891     -0.0911383659295554      0.2243183082887264      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.1554      0.6241745948791504      1.4211517572402954      8.9022970199584961      0.3397913873195648      0.0427703075110912      0.0690280497074127      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9270987299176121     -0.0913716255515327      0.2246885709040315      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.1654      0.6476716399192810      1.4981548786163330      9.2787427902221680      0.3377525210380554      0.0242821667343378      0.0826864838600159      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9236414141904712     -0.0918694868725662      0.2251951873671486      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.1754      0.4894846975803375      2.0079374313354492      9.1941480636596680      0.3364262878894806      0.0259705483913422      0.0901483297348022      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9203734492168349     -0.0920203549483192      0.2257889058426682      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.1854      0.5531854033470154      2.2839140892028809      9.2338838577270508      0.3392436504364014      0.0343655683100224      0.0800119340419769      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9168759197572340     -0.0924268282320710      0.2262633812803794      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.1954      1.0824570655822754      1.7528605461120605      9.4258270263671875      0.3261888921260834      0.0370014719665051      0.0855511873960495      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9136891811968453     -0.0915703223359879      0.2268508246825805      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.2054      0.5339633822441101      1.6336101293563843      9.2217311859130859      0.3314068615436554      0.0241496413946152      0.0829397216439247      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9102939171231035     -0.0920622414788391      0.2273651310233452      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.2154      0.1764476299285889      2.3421607017517090      9.0932893753051758      0.3483204543590546      0.0470440983772278      0.0834290981292725      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9068624340585361     -0.0920908871053143      0.2278734119621436      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.2254      0.5102007985115051      3.0355734825134277      9.6180801391601562      0.3280576467514038      0.0471405945718288      0.0957904458045959      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9034402720577841     -0.0923547564350707      0.2285131698350079      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.2354      0.4685657024383545      2.3834357261657715      9.5876998901367188      0.3355502784252167      0.0450312308967113      0.0894333720207214      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.9001584586464793     -0.0904705117071908      0.2292353858331238      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.2454      0.0348170213401318      1.7206140756607056      9.2724952697753906      0.3314769566059113      0.0412407442927361      0.0798549726605415      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8967267092658036     -0.0908037230938302      0.2297191490451367      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.2554      0.3479118645191193      1.9936285018920898      9.2118349075317383      0.3319664001464844      0.0338386557996273      0.0998669192194939      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8934877727480495     -0.0908968754753341      0.2304204092944250      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.2654      0.8642567992210388      3.1159021854400635      9.6040506362915039      0.3274322152137756      0.0456019155681133      0.0973978638648987      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8900746654950038     -0.0911825078246235      0.2310810064028191      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.2754      0.7108438611030579      3.6007564067840576      9.2403669357299805      0.3215648829936981      0.0294322129338980      0.0762581229209900      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8869680880834259     -0.0901837391920597      0.2317238102661802      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.2854      0.7253741025924683      3.5188674926757812      9.1327705383300781      0.3141195178031921      0.0407622717320919      0.0772992968559265      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8837035852192070     -0.0904897364013098      0.2321984521514596      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.2954      1.0335134267807007      3.3630902767181396      9.4233112335205078      0.3163838386535645      0.0510176904499531      0.0645476952195168      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8805900835887952     -0.0900985679714476      0.2326709135735964      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.3054      0.8976786136627197      3.6080777645111084      9.4153728485107422      0.3261726200580597      0.0548186525702477      0.0590392164885998      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8771721826457872     -0.0902982051846627      0.2329498796977822      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.3154      0.6344379186630249      3.6528263092041016      9.2210760116577148      0.3176691830158234      0.0569381006062031      0.0308634191751480      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8740626757570111     -0.0891161777795878      0.2333732557320776      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.3254      0.5234569311141968      3.3430430889129639      9.6008453369140625      0.3291210830211639      0.0620275139808655      0.0295500848442316      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8705973705466001     -0.0892542710044868      0.2333565610409941      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.3354      0.5841146111488342      3.2828304767608643      9.9813337326049805      0.3220197856426239      0.0633548647165298      0.0507119968533516      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8673893266974910     -0.0892771242555911      0.2335895210573488      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.3454      0.8964390158653259      3.3828895092010498      9.7018451690673828      0.3245129585266113      0.0629349127411842      0.0300818197429180      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8639703604900473     -0.0893964421948050      0.2335814816398082      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.3554      1.4057292938232422      3.6410269737243652      9.8383445739746094      0.3259250521659851      0.0596960112452507      0.0210984963923693      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8607327555528377     -0.0894766699226437      0.2335174159708349      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.3654      1.4176619052886963      3.3900139331817627     10.1778955459594727      0.3248045146465302      0.0879082232713699      0.0147770224139094      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8572506724275590     -0.0893532157613617      0.2333506355075687      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.3754      1.2886537313461304      3.5159397125244141     10.6399946212768555      0.3255657851696014      0.0996538400650024      0.0027902787551284      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8539214547488507     -0.0890957296958431      0.2330731341219825      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.3854      1.3304753303527832      3.8369147777557373     10.8350296020507812      0.3201649487018585      0.1103697717189789     -0.0076163630001247      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8504396379396812     -0.0887411880533479      0.2326834637202334      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.3954      1.0870292186737061      4.0548777580261230     10.3424224853515625      0.3177532553672791      0.1186296194791794     -0.0196464117616415      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8471437097745991     -0.0882746604870148      0.2321920272753298      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.4054      0.7843604087829590      3.5680778026580811      9.5479125976562500      0.3231796622276306      0.1038914844393730     -0.0308707877993584      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8436456476827803     -0.0879868143850693      0.2315711778462050      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.4154      0.6085765361785889      2.7404406070709229      8.9188060760498047      0.3137629330158234      0.1151923090219498     -0.0204764530062675      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8404101732744431     -0.0873671800231919      0.2312121337969919      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.4254      0.7827234268188477      2.6889355182647705      9.2361860275268555      0.3269255161285400      0.1211569383740425     -0.0345948636531830      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8368287542405044     -0.0869165315548585      0.2305507210955139      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.4354      0.0926088616251945      3.2144219875335693      9.4900074005126953      0.3333629071712494      0.1451381295919418     -0.0307722985744476      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8333767648355437     -0.0854846663500206      0.2305301481760930      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.4454     -0.7255284190177917      3.3650219440460205      9.3931121826171875      0.3314700424671173      0.1361448168754578     -0.0293781291693449      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8297234404521729     -0.0848962325847891      0.2299208668529534      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.4554     -0.0536597073078156      2.4438507556915283      9.3937492370605469      0.3192250728607178      0.1052418872714043     -0.0517328418791294      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8265604040254857     -0.0829813781491301      0.2303746362131892      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.4654     -0.1880268752574921      2.1812067031860352      9.3988475799560547      0.3442513644695282      0.0933384895324707     -0.0456881560385227      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8228767196056883     -0.0828380501482134      0.2296079953591395      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.4754      0.1881482899188995      2.2130835056304932      9.3148679733276367      0.3409645557403564      0.1001481711864471     -0.0392446778714657      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8194401765350499     -0.0819972569025618      0.2293808610076694      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.4854      0.6717996001243591      2.0516431331634521     10.3885231018066406      0.3326377570629120      0.1227676719427109     -0.0262828599661589      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8158089563887270     -0.0815378283250095      0.2288160711194908      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.4954      0.6422082781791687      0.9986642599105835     10.7815999984741211      0.3277266025543213      0.1211822554469109     -0.0319665037095547      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8124147575794209     -0.0810379529884016      0.2282298261397803      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261229982.5054     -0.0383654795587063      1.0595424175262451      9.9444370269775391      0.3327168524265289      0.1131264120340347     -0.0165327060967684      0.0000000000000000      0.0000000000000000      0.0000000000000000     -2.8087960542902213     -0.0806688388613166      0.2277674514402721      0.0000000000000000      0.0000000000000000      0.0000000000000000 
